Road,Plant,Fence,Tree,Understory planting,Ground,Sidewalk,Furniture,Wall,Y
0.472262399,0.631443674,0.459018055,0.619742564,0.539748372,0.305594878,0.637138612,0.232210163,0.521246475,5.6894815
0.375795457,0.629659668,0.536855265,0.620843943,0.53814094,0.305802325,0.664313825,0.203201458,0.513934331,-16.2502485
0.412560106,0.625663888,0.498660263,0.608575078,0.533246884,0.305659823,0.653188479,0.19395793,0.511989796,-0.5596265
0.412560106,0.625663888,0.498660263,0.608575078,0.533246884,0.305659823,0.653188479,0.19395793,0.511989796,2.7071105
0.337350809,0.628434166,0.535461122,0.642468671,0.536591581,0.305659823,0.719344058,0.193997061,0.518485931,-1.6483885
0.585962869,0.620670274,0.542841875,0.666726787,0.525178438,0.302658824,0.559895102,0.226335266,0.510812063,6.1991765
0.459126105,0.625656782,0.53042645,0.657877324,0.534006449,0.305659823,0.649022826,0.200692925,0.515499989,5.0902135
0.581358978,0.625427349,0.545168663,0.577556068,0.533434977,0.305659823,0.629000027,0.20556437,0.524722144,11.4751055
0.379465785,0.625663888,0.486658632,0.280030757,0.536792051,0.304871879,0.612770149,0.199394723,0.536129651,9.6686165
0.362498115,0.625663888,0.541959616,0.235532108,0.589298071,0.305775987,0.612080462,0.221093129,0.75343843,5.4651245
0.511669749,0.625654987,0.555852802,0.300599995,0.583825321,0.306417485,0.621671131,0.200634309,0.714279845,1.0018955
0.474531368,0.625663888,0.507773912,0.253891649,0.567198252,0.305699591,0.543740052,0.201376177,0.52050762,9.5603815
0.477699642,0.625762487,0.489026155,0.178809952,0.661924249,0.305969576,0.556503141,0.186451626,0.744261525,4.8997145
0.244770458,0.62709127,0.576222501,0.499311103,0.564317044,0.379640763,0.586589581,0.195968449,0.515541079,3.7771255
0.384071208,0.625667454,0.459308026,0.656675623,0.545011158,0.305659823,0.636776473,0.202596278,0.517475014,-14.3566155
0.360138143,0.625663888,0.470137428,0.688410212,0.537373,0.305651102,0.640301853,0.175275059,0.51444717,1.2150135
0.347495214,0.625663888,0.501347243,0.650288258,0.534111384,0.305659823,0.65711553,0.206334709,0.514050214,-8.3362975
0.343016584,0.625590861,0.556585516,0.671136577,0.533475487,0.30589392,0.607612675,0.213977459,0.509077101,-1.2882355
0.467380897,0.625663888,0.491505701,0.633952184,0.533246884,0.305578369,0.638228557,0.209048154,0.505388463,0.3720315
0.349009053,0.625663888,0.546313029,0.652025172,0.533246884,0.305659823,0.642927887,0.19395793,0.510776713,0.2770875
0.345282995,0.625663888,0.552257831,0.649241841,0.533246884,0.305659823,0.672182751,0.19395793,0.513036031,-1.7275365
0.460339324,0.625103714,0.497005622,0.668834563,0.533623148,0.305659823,0.689777882,0.193869953,0.494838269,10.9677565
0.431489989,0.625663888,0.453263532,0.695882951,0.534490642,0.305784185,0.664743732,0.187963455,0.512789535,4.5226095
0.491448424,0.625663888,0.50956845,0.646685293,0.533226113,0.305657294,0.687590228,0.195930667,0.511019994,17.6669485
0.48022066,0.625663888,0.499642221,0.657217243,0.534652734,0.305659823,0.637121669,0.197764665,0.512893027,16.8264265
0.418649202,0.625518079,0.473884084,0.671934864,0.532518551,0.305620055,0.643242729,0.198973918,0.508584804,2.7569815
0.432659751,0.625663888,0.523416609,0.656489927,0.533295721,0.305659823,0.742458801,0.196319278,0.512047328,10.1532405
0.375584817,0.625837236,0.550636961,0.619483758,0.533456684,0.305659823,0.653297972,0.19395793,0.510808057,6.2507485
0.30801629,0.624932855,0.542726635,0.651416854,0.532392774,0.306042124,0.723804785,0.19780358,0.510729876,15.6344615
0.434366333,0.625303721,0.497038861,0.671532519,0.535794681,0.305659823,0.636188441,0.2339384,0.509654053,-4.3901875
0.386171973,0.625681666,0.47001897,0.667051758,0.533285178,0.305547497,0.715164993,0.223035533,0.509912938,10.8136335
0.443282693,0.627069037,0.569888561,0.671023452,0.534185039,0.305659823,0.64623655,0.202107925,0.494066497,0.1677045
0.36360806,0.626402113,0.514246679,0.628140587,0.53443776,0.305628253,0.666424536,0.230736845,0.507997993,1.2095675
0.418714132,0.628836178,0.470824581,0.65252517,0.537028143,0.305613096,0.621229932,0.197764665,0.510378938,6.5007415
0.470031775,0.625724375,0.445385903,0.650918991,0.533317554,0.305659823,0.645365441,0.242508444,0.513009732,-6.0210125
0.480421075,0.629999395,0.510702632,0.646320301,0.538280138,0.305659823,0.568122636,0.202537717,0.508284825,1.3309955
0.360089574,0.624392141,0.467060236,0.637370519,0.533336245,0.305958851,0.644098308,0.222723188,0.514585251,6.3183545
0.37945914,0.642596821,0.481969677,0.618026993,0.553017132,0.305659823,0.727797487,0.215539187,0.520100713,7.7931935
0.466832826,0.635984625,0.441303172,0.650018783,0.54493011,0.305659823,0.694471565,0.200771564,0.522292712,-0.9063285
0.335853842,0.625663888,0.509601146,0.578953069,0.532892572,0.305659823,0.661886863,0.202488925,0.520240538,1.1822165
0.356451452,0.625638098,0.469699513,0.665836185,0.532743845,0.30612035,0.69664722,0.194494968,0.511817102,12.4780335
0.438765207,0.62923012,0.527892231,0.643766955,0.538376733,0.305658562,0.600876758,0.209399603,0.511199982,-3.3242195
0.596787248,0.625877315,0.517630999,0.631022107,0.533697913,0.305673079,0.373668365,0.194494968,0.51186816,1.7510895
0.502110223,0.625663888,0.534970129,0.614934162,0.53522318,0.305659823,0.522794608,0.209380092,0.510207169,-0.5897605
0.406103924,0.625690689,0.50869423,0.645122336,0.531761166,0.301781297,0.655439668,0.194484174,0.511995545,-2.5163965
0.510741813,0.624240064,0.538547961,0.511935356,0.54753919,0.30538666,0.609135351,0.196974167,0.513276018,1.2499485
0.539262918,0.626032074,0.480532122,0.168967434,0.536488761,0.305659823,0.636041608,0.200468421,0.512539623,4.0823695
0.452921464,0.625712819,0.437935469,0.246360747,0.533686428,0.305659823,0.643098014,0.217022841,0.511687349,11.2037325
0.460134309,0.621217215,0.527554014,0.447676429,0.528051571,0.305659823,0.541075899,0.194592121,0.511046293,-4.2789215
0.396237644,0.625132065,0.524556687,0.308437725,0.533083619,0.305659823,0.623573596,0.201728733,0.512122078,2.7201835
0.479922595,0.625663888,0.475456185,0.230199165,0.533246884,0.305659823,0.633181208,0.191409565,0.511910038,-2.0957585
0.447310394,0.625863054,0.487470141,0.221785131,0.53347958,0.305659823,0.631578056,0.212425177,0.509999958,0.0475875
0.52672582,0.625605122,0.437599394,0.262327561,0.534986192,0.305659823,0.680469582,0.199131197,0.514821127,10.0559455
0.47541738,0.626201047,0.477812382,0.389215756,0.535654393,0.305659823,0.700115419,0.212015571,0.512130326,1.7807725
0.449579362,0.626026736,0.469537104,0.242664934,0.53369159,0.305659823,0.65699058,0.199589946,0.516672789,-4.4247185
0.462488146,0.625616679,0.463597661,0.192415523,0.546683857,0.305688777,0.59722643,0.19395793,0.504685049,-8.5022825
0.322931765,0.625489579,0.454835627,0.186775751,0.534372188,0.305659823,0.639804178,0.19561762,0.496197636,2.1232255
0.441137962,0.625384636,0.487427796,0.330296175,0.535325007,0.305659823,0.605597972,0.21396769,0.507411179,-5.8729335
0.293001119,0.623638872,0.487876428,0.20083596,0.544664101,0.305659823,0.611022284,0.216769165,0.532388516,7.3638715
0.484823015,0.652845514,0.537627643,0.100769897,0.552175484,0.305756278,0.600313432,0.236983809,0.523885489,4.9201645
0.52595842,0.62835946,0.496108856,0.183760829,0.551075116,0.305659823,0.516370711,0.225542744,0.520061345,5.4688925
0.59491246,0.640570918,0.494389931,0.163804713,0.544007416,0.305659823,0.639014956,0.19412255,0.520335025,7.7484845
0.364256337,0.680422006,0.489715453,0.307619161,0.597360159,0.305659823,0.605389722,0.199150708,0.522513793,-10.1266825
0.446998014,0.627089492,0.432817718,0.125664083,0.55313662,0.305242193,0.623176866,0.211800864,0.51977287,12.4161355
0.369741125,0.631240017,0.417296159,0.107349898,0.539715047,0.304536892,0.651942524,0.193820298,0.518709375,-3.6681315
0.565919461,0.629537828,0.490501769,0.518345133,0.539515546,0.305659823,0.57064066,0.21344061,0.515780242,0.6542195
0.253904616,0.625129478,0.425620812,0.09475286,0.555615858,0.305659823,0.640143021,0.212348912,0.510418388,-8.0754155
0.415852614,0.625528652,0.472266428,0.061400886,0.53249038,0.305651626,0.630656828,0.216348738,0.508654663,-6.0149125
0.412560106,0.625663888,0.498660263,0.608575078,0.533246884,0.305659823,0.653188479,0.19395793,0.511989796,7.0785945
0.486210062,0.625663888,0.46470504,0.170663244,0.533158689,0.305659823,0.635647704,0.198252722,0.51152218,-5.9041415
0.412560106,0.625663888,0.498660263,0.608575078,0.533246884,0.305659823,0.653188479,0.19395793,0.511989796,-2.7030475
0.508376727,0.625432758,0.487116451,0.341396959,0.530317886,0.305485752,0.651718746,0.213412274,0.510557282,-9.8677595
0.477082552,0.625663888,0.499070307,0.269177038,0.53132047,0.305598079,0.632305157,0.229311805,0.510760295,2.0572515
0.496119288,0.621945634,0.559969836,0.581692703,0.528166971,0.305678137,0.614078931,0.217950136,0.513275195,-9.9504335
0.377122685,0.625255683,0.506197529,0.606131657,0.532769953,0.305659823,0.649985001,0.222654857,0.513077108,-6.5536515
0.389834634,0.62564166,0.509829504,0.609556394,0.532915423,0.305659823,0.648403732,0.19395793,0.512773856,-0.4850125
0.460797923,0.625760029,0.554347169,0.612425704,0.53335921,0.306181544,0.761802506,0.194357335,0.511533662,10.6839785
0.559125339,0.625663888,0.615348004,0.6151951,0.533984512,0.305659823,0.684755948,0.19395793,0.368290592,8.1885145
0.410762007,0.623277803,0.518296178,0.609049461,0.53080197,0.306009248,0.679412815,0.213245388,0.513805299,2.9513805
0.442112421,0.616208413,0.48152427,0.610366423,0.529527024,0.305333668,0.612956513,0.214475123,0.509031078,-4.0687335
0.430012962,0.625629219,0.495679017,0.610556389,0.554534174,0.305844742,0.669104221,0.186987395,0.503101313,7.1034465
0.412560106,0.625663888,0.498660263,0.608575078,0.533246884,0.305659823,0.653188479,0.19395793,0.511989796,-1.8825655
0.266127289,0.625663888,0.529117533,0.603134879,0.534838728,0.305673079,0.75572592,0.198652774,0.634219389,15.2023935
0.257099474,0.625663888,0.600255246,0.478399818,0.534108267,0.308202189,0.619801142,0.180497685,0.624795785,14.7198815
0.297207758,0.624962204,0.621552232,0.435221332,0.532192356,0.306716513,0.641492039,0.197998938,0.56661596,5.3843675
0.19902912,0.600477927,0.619550256,0.25501224,0.497669381,0.305659823,0.638132553,0.186715422,0.646913112,5.9574175
0.112345121,0.598802422,0.597014576,0.265175996,0.496903596,0.305483183,0.638756589,0.194826906,0.606617832,10.1728615
0.380885553,0.625594616,0.516286735,0.566427536,0.53230453,0.305664864,0.638806708,0.229253217,0.526960178,18.8197285
0.394974322,0.625665609,0.574268774,0.552452172,0.533784014,0.30583015,0.656067233,0.210902796,0.521250585,17.1800415
0.464506598,0.625628235,0.632354827,0.470845437,0.532300198,0.303106103,0.670339584,0.181639227,0.515045493,8.0709825
0.548068336,0.625663888,0.634213683,0.504860161,0.532887235,0.303190018,0.650669746,0.1939677,0.541935314,15.0894315
0.133893162,0.620783218,0.489445844,0.364816766,0.526853524,0.279017978,0.616438127,0.208286855,0.577642114,0.2179175
0.446681034,0.637291052,0.504568082,0.58127696,0.548294587,0.309835485,0.483551641,0.19395793,0.564893325,-2.2059515
0.320502261,0.625663888,0.454615331,0.672783845,0.533286241,0.305322313,0.635923014,0.195852406,0.661973812,-13.4580965
0.414738582,0.624523762,0.494952198,0.607121512,0.531365024,0.302533281,0.549483441,0.133284449,0.608319916,4.4409305
0.438232475,0.605861072,0.535209736,0.674345735,0.505601526,0.296823367,0.64440609,0.208872146,0.652745898,14.4408445
0.540756818,0.599302229,0.368806156,0.611906967,0.502463627,0.305479398,0.618815675,0.229585155,0.510497286,1.3231375
0.529184977,0.621677948,0.445809883,0.697502472,0.531355857,0.305654146,0.616611782,0.195479987,0.49913745,-7.7745415
0.464120085,0.620101133,0.522726238,0.639310741,0.525111188,0.305509124,0.64790041,0.19395793,0.506308234,5.7020365
0.591276386,0.62638425,0.495695011,0.664065652,0.536261178,0.305630172,0.659454253,0.207232696,0.511720222,-1.9896425
0.376704475,0.627907689,0.498830143,0.685481737,0.537525753,0.305659823,0.661444248,0.197266866,0.52603467,12.6866345
0.344064665,0.683813929,0.505598815,0.77341287,0.606861345,0.305780348,0.694261907,0.213782237,0.535200948,-3.4858165
0.412560106,0.625663888,0.498660263,0.608575078,0.533246884,0.305659823,0.653188479,0.19395793,0.511989796,16.3351055
0.436843384,0.632814139,0.486170278,0.628307076,0.541600946,0.305659823,0.669174107,0.217891547,0.514065829,-6.4456115
0.603765936,0.669535657,0.500914689,0.60250041,0.584538198,0.304830817,0.67703456,0.131477843,0.510815355,-18.2984515
0.311551647,0.756243129,0.46531126,0.566875237,0.686021219,0.305015716,0.615238057,0.220897907,0.510616457,-3.6843545
0.548059644,0.757054202,0.499859776,0.608734629,0.689295369,0.305659823,0.666890445,0.165856306,0.511992273,-13.1991335
0.472426003,0.649963182,0.501419061,0.633974595,0.563474253,0.30573308,0.634790006,0.203474673,0.51360723,21.7407985
0.517430616,0.81497913,0.478995404,0.629171532,0.758915547,0.305657294,0.591151257,0.195442206,0.511069307,23.0535685
0.171368975,0.648737783,0.496521078,0.600751222,0.574376219,0.305651626,0.541661814,0.270103255,0.51140134,1.8057775
0.259564255,0.71077499,0.489964149,0.578787115,0.635068763,0.305659823,0.526114566,0.215490287,0.511923218,5.3598205
0.446079281,0.697893879,0.500181973,0.649671934,0.618455199,0.305659823,0.694846411,0.19827137,0.512422096,-11.5518775
0.542955232,0.709417877,0.508280436,0.615592109,0.631228326,0.305659823,0.590090254,0.285963521,0.511440789,4.1873285
0.487980553,0.632108897,0.486634583,0.639308072,0.541204034,0.305659823,0.573355642,0.20460704,0.516557722,1.6353445
0.436028948,0.625489579,0.477213152,0.648354438,0.532102874,0.305659823,0.635970311,0.198116061,0.515184389,10.3243285
0.330948821,0.611101031,0.531003725,0.665501075,0.515124594,0.305545037,0.645695107,0.197647542,0.509289966,4.8866535
0.435460428,0.575288413,0.50630902,0.639868367,0.589736558,0.305430815,0.621964797,0.221933877,0.506584382,-8.8123845
0.475426582,0.62701212,0.498659729,0.607494509,0.53716415,0.305757673,0.654720332,0.201804539,0.511932989,3.9512055
0.417259601,0.629894452,0.520300814,0.665381545,0.562174383,0.305659823,0.64851315,0.229038726,0.518894294,2.1105225
0.412560106,0.625663888,0.498660263,0.608575078,0.533246884,0.305659823,0.653188479,0.19395793,0.511989796,15.6826775
0.240183952,0.737190021,0.499060126,0.609768774,0.714000119,0.305659823,0.774089096,0.241981121,0.523853434,-5.9721235
0.185470015,0.704475844,0.498037429,0.608634829,0.681830748,0.305790464,0.682641002,0.221600698,0.548007261,-0.1126375
0.460607224,0.498174195,0.480653787,0.644522019,0.43555838,0.30278941,0.620948973,0.225505017,0.530126741,4.1879655
0.492171854,0.624354788,0.518700794,0.728365133,0.536251852,0.305659823,0.586634054,0.20104432,0.510242507,-5.3098445
0.488719321,0.390405501,0.497676699,0.66049577,0.256480113,0.308255847,0.662785503,0.220575414,0.528679434,-3.3990485
0.37845656,0.629027252,0.534814167,0.605334438,0.532586961,0.305753138,0.651215424,0.203992091,0.514165276,-5.7442545
0.375377247,0.66050002,0.504200383,0.660246039,0.562305308,0.306217504,0.655301306,0.226539772,0.555527338,-8.4443215
0.40177816,0.622868709,0.502320473,0.646437696,0.464715514,0.307754909,0.609457958,0.235197551,0.586910299,-5.4835485
0.35938966,0.64397707,0.497747987,0.586442884,0.462991711,0.305673079,0.720429061,0.203318608,0.598026041,0.8357935
0.436236009,0.541304262,0.500844371,0.594509533,0.427517077,0.307236974,0.62971795,0.195383644,0.619004178,-12.3596355
0.399888036,0.599826046,0.510619553,0.590931648,0.448503022,0.305659823,0.684518051,0.214367878,0.598115624,-15.2194585
0.580242389,0.574708564,0.496278304,0.512323827,0.12938614,0.30573868,0.671712607,0.209652955,0.561241776,2.3382045
0.483858781,0.484677653,0.502787483,0.549955391,0.290706831,0.305643421,0.668368649,0.221073591,0.564235009,-2.8337795
0.486770914,0.641738615,0.492680084,0.575435483,0.378125241,0.304721105,0.678656771,0.20520245,0.548552983,4.6935455
0.418413513,0.644283,0.491052242,0.553676283,0.634295715,0.305659823,0.733754064,0.22863789,0.522018208,14.2908285
0.625075731,0.635917916,0.548552445,0.822418427,0.517211031,0.305656038,0.681626589,0.19395793,0.511285473,-5.5827495
0.522086142,0.741300528,0.488465453,0.591265691,0.338474613,0.302344023,0.674786195,0.214805928,0.492893733,12.2722485
0.521364244,0.546224062,0.508385557,0.599843545,0.345899753,0.305425774,0.692319206,0.205201829,0.412815196,-8.1325575
0.412560106,0.625663888,0.498660263,0.608575078,0.533246884,0.305659823,0.653188479,0.19395793,0.511989796,12.0929515
0.401848714,0.503231842,0.522191329,0.639731763,0.386695424,0.305852866,0.687732117,0.232541885,0.520862663,-1.2744405
0.485424768,0.484747911,0.498132863,0.698417619,0.222484067,0.305659823,0.714282589,0.196085788,0.513817626,-15.1286025
0.470965335,0.562415291,0.496669544,0.575287672,0.48136857,0.305616218,0.69321008,0.193791961,0.493049068,-8.2896395
0.448650915,0.634580358,0.501482853,0.684364881,0.554096713,0.30567744,0.672453824,0.208638817,0.521759318,0.0219395
0.289616582,0.650477216,0.477918573,0.684186654,0.63707001,0.305034651,0.79249604,0.233813585,0.522295998,5.7378345
0.314134017,0.698068188,0.493054312,0.640893974,0.663498567,0.305623195,0.726067974,0.237968342,0.491446426,17.3470295
0.523726773,0.467592643,0.495644176,0.664236407,0.412731217,0.305843404,0.647508621,0.216114762,0.51285522,-8.6053015
0.420431452,0.629710362,0.495310783,0.624806031,0.409146451,0.30577651,0.672829377,0.207242465,0.565556572,13.2218395
