Road,Plant,Fence,Tree,Understory planting,Ground,Sidewalk,Furniture,Wall,Y
0.611539619,0.701491338,0.395222091,0.381386946,0.27922122,0.588630883,0.410357728,0.202249598,0.730644712,-4.442798
0.467460405,0.624034048,0.38065169,0.489394435,0.333901298,0.572713886,0.38069143,0.206483276,0.734571729,10.893177
0.713930382,0.658189142,0.421972434,0.432326425,0.348423115,0.574309944,0.398037576,0.202612803,0.718198605,9.852638
0.567777687,0.654035873,0.401819584,0.443482923,0.346614159,0.5742932,0.373817601,0.202249598,0.728936766,-1.31214
0.523416278,0.664540601,0.429785623,0.441050924,0.352264422,0.574216249,0.427297433,0.202249598,0.720280841,2.019362
0.554651323,0.656615226,0.367149722,0.476106334,0.349119271,0.563662713,0.399032867,0.202249598,0.728337574,5.709329
0.53816481,0.656044567,0.526837595,0.427429634,0.34744164,0.563465508,0.37225726,0.202249598,0.723378882,-1.706871
0.52887034,0.643996846,0.532481561,0.44566831,0.331555023,0.567353572,0.348187959,0.203338099,0.729142583,-3.723037
0.461429007,0.643679585,0.498888691,0.469236659,0.32750485,0.54777939,0.410835549,0.202249598,0.759427532,-1.469243
0.571706658,0.654005024,0.49677585,0.38918928,0.334546816,0.535429251,0.363216407,0.202652912,0.737408453,0.298458
0.566915087,0.65810486,0.361577775,0.427888751,0.333855417,0.517377498,0.374057499,0.202249598,0.753778357,4.222545
0.553179025,0.653257189,0.471795576,0.380723193,0.325301961,0.527127793,0.402103985,0.202249598,0.742540593,-0.775352
0.558741233,0.712142286,0.420658545,0.319132241,0.373681861,0.575166518,0.429506107,0.202249598,0.761859986,-1.703448
0.627600365,0.667606093,0.448300457,0.362484517,0.355585759,0.596059041,0.396786529,0.202249598,0.716462443,-8.984494
0.699165671,0.526002108,0.39858343,0.423489115,0.218513424,0.493757985,0.359849874,0.213126809,0.706865402,-6.372311
0.673355734,0.437702176,0.381354857,0.407180035,0.204512369,0.547193835,0.360930415,0.202249598,0.748318403,-7.593368
0.425014943,0.621854421,0.43641057,0.508208977,0.318936251,0.548197668,0.363775509,0.202249598,0.775899515,8.657015
0.644300611,0.381285248,0.353647744,0.573849324,0.19591853,0.349494561,0.279182042,0.202249598,0.810514087,-1.264258
0.606855343,0.597855809,0.382884483,0.466169772,0.28501469,0.54933194,0.338948841,0.219698145,0.728893611,-5.119568
0.440799794,0.648873208,0.382135137,0.41778953,0.342590405,0.729812621,0.367643649,0.229409646,0.697864237,7.480435
0.805188215,0.586693946,0.476765564,0.494389609,0.287606096,0.48487766,0.366725687,0.194963215,0.730828123,7.837609
0.781809404,0.24702567,0.420572742,0.472053002,0.134223695,0.561190219,0.345277441,0.199223633,0.757519577,0.018954
0.678375514,0,0.479332878,0.504440297,0,0.982446759,0.236779231,0.202249598,0.755643157,6.971635
0.500896662,0.777321115,0.443376775,0.438256878,0.363327162,0.53244126,0.467697773,0.202249598,0.732088751,5.991716
0.851417034,0.398374136,0.472929192,0.430508329,0.198388468,0.365689274,0.331020251,0.202249598,0.672377806,-0.330238
0.558971146,0.955202172,0.388760017,0.382017902,0.421631714,0.447348761,0.383964771,0.202249598,0.722202075,2.806241
0.739668787,0.675175287,0.442937745,0.469565909,0.404461548,0.58288243,0.36446349,0.202249598,0.777011589,10.486811
0.540852248,0.641149729,0.493980443,0.495470499,0.347030164,0.555930324,0.332237592,0.217884794,0.690081372,-2.653426
0.709722111,0.639186409,0.4901029,0.532176097,0.345032983,0.546651788,0.34425836,0.202249598,0.568465214,-4.407359
0.623330785,0.673584631,0.206739838,0.545853791,0.386998953,0.546491171,0.34547769,0.203338099,0.812028665,11.80734
0.778929522,0.652554681,0.554498577,0.541317734,0.360149179,0.450641241,0.354909125,0.306337025,0.615979849,3.277261
0.88098989,0.656273365,0.483294465,0.5210419,0.361119931,0.277381263,0.316069127,0.20438872,0.543787943,3.888859
0.523458856,0.652834861,0.332913736,0.57043613,0.351201812,0.553755372,0.430338814,0.198506136,0.75475183,9.034032
0.969573058,0.655939467,0.373570568,0.463005813,0.355347175,0.512154377,0.373728383,0.21784736,0.457393846,-2.456442
0.608134344,0.642738095,0.496650664,0.198875558,0.344356675,0.193044945,0.390547153,0.175333544,0.750245444,-0.676373
0.760824251,0.653450849,0.648845824,0.427324694,0.347679078,0.532899826,0.393380347,0.202249598,0.783903135,-2.368324
0.773139956,0.653487929,0.775254671,0.44849515,0.344799887,0.575521195,0.323813338,0.202249598,0.533699598,-9.889425
0.75197513,0.653487929,0.727720718,0.432479902,0.347514815,0.573607529,0.39808714,0.202249598,0.487704519,1.446168
0.605322585,0.653487929,0.62244555,0.447692355,0.347613452,0.574243429,0.398075251,0.202249598,0.520966344,0.979592
0.47827231,0.653487929,0.485947521,0.337342059,0.347613452,0.133666445,0.349103942,0.220302559,0.83710346,-2.895682
0.408335987,0.654585987,0.38991082,0.572895674,0.346465485,0.742025576,0.418486567,0.20233015,0.729507743,-0.882327
0.681112338,0.656365952,0.730200721,0.473855357,0.330045918,0.596547552,0.34919713,0.208934353,0.580576867,-0.259839
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,2.725442
0.604213891,0.603037066,0.622570827,0.383114529,0.327898813,0.516487463,0.33747375,0.203015003,0.73192277,5.515203
0.484749913,0.653487929,0.52906705,0.493674704,0.347613452,0.566021863,0.304696686,0.202249598,0.719219391,5.780599
0.487529315,0.655179305,0.470944951,0.505668104,0.348511908,0.563080719,0.34508314,0.202249598,0.724837027,12.644029
0.527400594,0.659590079,0.5072166,0.389003007,0.350099807,0.564676768,0.364138337,0.202249598,0.762497355,5.744676
0.387005962,0.658180934,0.520226375,0.466648565,0.350103072,0.568410922,0.360805505,0.202249598,0.694489006,6.20403
0.295011554,0.646217837,0.482286055,0.552737897,0.343796368,0.569612135,0.3894448,0.202249598,0.696596971,7.591758
0.589528371,0.653022575,0.494266852,0.374212943,0.342026842,0.56508128,0.308005722,0.202249598,0.728235495,0.184442
0.496937038,0.654967111,0.428437661,0.368929186,0.349144441,0.57091708,0.294454345,0.202249598,0.711817454,1.55428
0.643764998,0.653572228,0.48824386,0.325866806,0.347160303,0.562685477,0.314812138,0.202249598,0.66178322,0.094255
0.548000859,0.648516805,0.550663694,0.511358503,0.344972797,0.541716411,0.406703717,0.202249598,0.731187471,8.855256
0.541798299,0.654384114,0.4951089,0.602915248,0.34824593,0.193386263,0.382872334,0.202249598,0.795648802,-0.226047
0.492841169,0.658926708,0.513966728,0.344327171,0.350417201,0.567216388,0.373036439,0.202249598,0.665225672,2.495122
0.481251819,0.654948587,0.480802603,0.386271928,0.348288597,0.571134573,0.370714761,0.202249598,0.767151472,-1.748221
0.569621255,0.650152555,0.451670383,0.445980508,0.342047607,0.566379888,0.371022077,0.202249598,0.631798698,3.712578
0.741822313,0.628496063,0.428489112,0.444381475,0.336757403,0.558737651,0.424378984,0.202249598,0.312991771,-6.219535
0.354411022,0.65505158,0.395510207,0.434312424,0.348326827,0.579158323,0.361997077,0.202249598,0.768365622,10.073057
0.302446282,0.653500289,0.453570575,0.437463266,0.343517315,0.578927445,0.367461243,0.142005919,0.777461399,5.645408
0.442202266,0.637017079,0.438271307,0.444772381,0.336342786,0.546584856,0.382878287,0.202249598,0.732659728,2.798131
0.724867459,0.548663691,0.479514565,0.363527367,0.29138378,0.539350785,0.416345317,0.202249598,0.624986825,9.916619
0.886144212,0.478697088,0.451720117,0.418862546,0.247422943,0.536168716,0.363741803,0.202249598,0.628245038,7.151109
0.529251826,0.633222235,0.458197563,0.40699114,0.334510817,0.572961491,0.345727498,0.202249598,0.641004851,-7.93566
0.519630366,0.631938827,0.478104958,0.403576634,0.337341806,0.583949809,0.334091364,0.202249598,0.63328008,6.890359
0.607864408,0.62393723,0.45592351,0.383825502,0.334321533,0.601864377,0.293129943,0.202249598,0.624068118,1.687287
0.484597488,0.643459149,0.444577256,0.406748467,0.346102162,0.584016731,0.37273706,0.202249598,0.638528411,8.382657
0.474689913,0.532784103,0.481049562,0.417167757,0.284954497,0.538166289,0.370425299,0.202249598,0.757397581,8.734842
0.564906324,0.496474067,0.445445036,0.408890565,0.266814624,0.484630056,0.333875257,0.202249598,0.711853971,6.122083
0.588048406,0.605208457,0.414726463,0.358202943,0.327315526,0.414678278,0.3318708,0.202249598,0.797501982,3.692087
0.486746757,0.63805745,0.457430973,0.427230247,0.330597467,0.513496133,0.385820527,0.202249598,0.75897772,5.013058
0.598000261,0.63644642,0.454049045,0.386334896,0.337131808,0.488354163,0.296869204,0.202249598,0.670970285,-6.531291
0.520363536,0.65973017,0.386895903,0.434910587,0.352887106,0.600509236,0.389995977,0.202249598,0.674001103,8.602464
0.608268886,0.662426892,0.405367864,0.433842815,0.35389828,0.466909565,0.365956419,0.202249598,0.725048654,1.996057
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,2.644105
0.397436376,0.657536114,0.302682215,0.444098139,0.351836535,0.536576938,0.320795753,0.175855178,0.713747815,6.550023
0.558217539,0.658881386,0.469442637,0.429363166,0.32536212,0.549515972,0.366908087,0.202249598,0.752894506,-4.834548
0.324981222,0.645904797,0.401785288,0.460849283,0.342034603,0.42531191,0.326543439,0.613117249,0.770853684,1.461343
0.307116082,0.653135644,0.402870862,0.509368568,0.347047674,0.573205756,0.338625673,0.467926713,0.812105017,13.945071
0.658894167,0.645010435,0.475191221,0.412960947,0.343110218,0.574370168,0.361416162,0.202249598,0.656287579,-0.528598
0.60376258,0.65233425,0.454815636,0.353712794,0.347001714,0.574574617,0.401598405,0.230292145,0.693137088,-6.046865
0.614035462,0.653335444,0.452421545,0.44614579,0.346219303,0.56739373,0.29446624,0.202249598,0.745742371,-8.283274
0.397313756,0.645197909,0.424037044,0.43332205,0.343342221,0.566573957,0.341092076,0.637374442,0.734461536,1.154585
0.589737846,0.576349962,0.44713943,0.387137691,0.284214721,0.566670982,0.273868555,0.220584655,0.755650626,-1.220374
0.737731553,0.33207459,0.463376777,0.447805165,0.175691695,0.581905389,0.244914023,0.202249598,0.743309087,3.031827
0.518668986,0.653487929,0.310109759,0.44791404,0.323186562,0.574028869,0.365421145,0.381852473,0.767567253,1.466759
0.35735136,0.653436427,0.379247128,0.438772402,0.345024233,0.570676173,0.336654923,0.202249598,0.735650709,7.59656
0.643665368,0.703382555,0.460938091,0.3011874,0.328918744,0.553220013,0.312286243,0.508182864,0.733341909,-12.465709
0.558178368,0.478087281,0.545824047,0.670253006,0.230142002,0.570050459,0.207588765,0.614405179,0.744491704,17.513643
0.482837373,0.631942945,0.572623845,1,0.33317903,0.526471967,0.280042508,0.596836306,0.712663957,-3.641852
0.651395575,0.586957643,0.473383641,0.76954256,0.313132808,0.540046752,0.292886077,0.523737397,0.722129044,-1.167905
0.55682784,0.612589949,0.472836565,0.721617499,0.324559016,0.540147135,0.332037348,0.596271667,0.732370918,-4.556819
0.493351238,0.625966463,0.508218149,0.655915498,0.327121824,0.52517037,0.324812592,0.392047504,0.697712363,-1.38128
0.651834965,0.64577681,0.571025557,0.463607911,0.337028939,0.500192367,0.301560139,0.415137538,0.66862165,-5.30408
0.722157032,0.642857589,0.579749608,0.457988338,0.33304005,0.525862997,0.323854976,0.386083588,0.678509155,-10.569785
0.595477174,0.654182195,0.574352596,0.447612334,0.347966935,0.574055632,0.321735526,0.520513674,0.712224108,-4.921761
0.621103177,0.657919294,0.540526494,0.448804721,0.350213675,0.561581705,0.309336072,0.558070298,0.70215983,-4.366238
0.599824243,0.665436764,0.52386383,0.448432186,0.353793036,0.56592148,0.317167517,0.426662501,0.721238553,-2.248651
0.625815554,0.657859555,0.535359286,0.452433043,0.351466643,0.574085744,0.30168307,0.483964443,0.701720812,-4.53394
0.727362447,0.647190073,0.594237696,0.435819635,0.340805528,0.567413805,0.324513214,0.471351647,0.694170322,-14.479698
0.58199231,0.652076688,0.563198418,0.431682354,0.349222116,0.523102527,0.303949229,0.535826442,0.713683915,-5.636711
0.664742487,0.652262254,0.530267531,0.440134007,0.34991711,0.560925666,0.330500797,0.515879579,0.722614538,-3.284679
0.460298172,0.653782531,0.418641744,0.407665385,0.351982081,0.354905072,0.306044883,0.549890052,0.704912632,-4.015941
0.663471152,0.66489689,0.534071343,0.404483059,0.357390276,0.574500664,0.302402767,0.540621751,0.720939787,-9.669601
0.501224501,0.675906417,0.48409878,0.398148583,0.359387624,0.571415685,0.31997692,0.548842329,0.716529663,-8.309762
0.837086605,0.654223404,0.513709484,0.428574801,0.345753066,0.397918093,0.347848927,0.574913875,0.686722742,3.734545
0.614237274,0.659307837,0.440840338,0.563958669,0.350704979,0,0.346665293,0.57350952,0.76039271,3.296533
0.597264537,0.65250524,0.440903794,0.44825116,0.344050262,0.56444254,0.1393422,0.544772316,0.663570009,-3.629748
0.538427084,0.653490207,0.519785629,0.421915005,0.347051075,0.570813357,0.301689012,0.561898546,0.675359662,-6.467207
0.611831696,0.652152956,0.583714628,0.44369412,0.346885708,0.574055632,0.335990732,0.636286387,0.67961625,5.149583
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,2.413287
0.737129521,0.675055298,0.46685474,0.519180515,0.358879697,0.569394642,0.300455808,0.475421549,0.683122608,-0.364081
0.839070673,0.657204426,0.528971014,0.690177296,0.349042664,0.565098366,0.332949363,0.476791701,0.397219813,6.228387
0.603539478,0.721567439,0.47305608,0.721015401,0.383572665,0.569387954,0.350680147,0.72248541,0.73059077,3.423353
0.849890237,0.670479992,0.580260672,0.744874963,0.356448181,0.571997845,0.286345569,0.543361944,0.468005031,-1.850228
0.453678362,0.664427293,0.401090726,0.452460595,0.351932835,0.57179039,0.371067673,0.402484411,0.933145222,6.361546
0.202444919,0.704183949,0.216650667,0.472834809,1,0.591521839,0.413165153,0.240612181,0.730457984,0.878152
0.708848439,0.653487929,0.528339904,0.444646453,0.347597113,0.571054264,0.325569965,0.670699839,0.71611471,8.372591
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,4.448908
0.503088507,0.672669929,0.249190533,0.463184212,0.355954555,0.579733832,0.326973669,0.721837434,0.769910909,1.791883
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,-6.222644
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,6.11603
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,2.179897
0.662233874,0.654064768,0.398281597,0.570653884,0.347919868,0.495732125,0.233490027,0.603689294,0.78794063,-0.720388
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,-0.529548
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,2.368005
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,-1.122207
0.675071571,0.653487929,0.430768306,0.389509348,0.348260211,0.548482054,0.337765207,0.203865081,0.625165255,0.425124
0.601825343,0.650185517,0.329789061,0.317097708,0.319490955,0.586231786,0.340877958,0.221997255,0.693554533,0.644052
0.578627909,0.650546044,0.186870177,0.392435879,0.334224131,0.665927171,0.371533594,0.202249598,0.722929903,-10.8193
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,1.256784
0.505666094,0.643716665,0.381504031,0.394785293,0.338350902,0.562628999,0.323714208,0.203136442,0.645911258,3.084633
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,-3.648931
0.342032299,0.653246993,0.388341622,0.402335713,0.347471246,0.612628496,0.344317841,0.202249598,0.676705768,-3.003588
0.458177007,0.650428617,0.525239236,0.31934475,0.345988349,0.568370763,0.341936683,0.202411147,0.723162276,-4.649668
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,8.778457
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,2.725442
0.578139131,0.653323318,0.228610871,0.318068411,0.34752601,0.569843004,0.318604933,0.226588902,0.758845766,-2.761168
0.582395937,0.653487929,0.364894525,0.327278256,0.347909965,0.565182014,0.356118539,0.258463373,0.770752436,4.180745
0.543520949,0.653475569,0.282860576,0.393518079,0.347587198,0.552232934,0.296032534,0.216913388,0.778734475,0.489842
0.725392003,0.650997215,0.285016295,0.40979043,0.346290388,0.564248471,0.358618654,0.31044659,0.741104025,7.291362
0.479557272,0.649081278,0.282960044,0.42568762,0.344891812,0.541575878,0.610158671,0.293921875,0.79006685,3.987
0.558515574,0.650642868,0.371960213,0.429796047,0.345992631,0.577271162,0.40297833,0.276637439,0.675046787,-4.817107
0.457809143,0.653286295,0.400806039,0.462970394,0.350556287,0.613280973,0.335574382,0.202249598,0.779815844,1.58926
0.409635423,0.65903178,0.349063624,0.493631415,0.356013649,0.579606676,0.342939906,0.201725959,0.796300277,-4.909578
0.50604758,0.653487929,0.542229461,0.340023295,0.347613452,0.711814414,0.328004645,0.202612803,0.672719727,0.896592
0.677850118,0.652762757,0.490782028,0.323251163,0.347197682,0.695803732,0.298451351,0.209948208,0.705724279,-8.811668
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,8.304711
0.523182108,0.65141543,0.47239067,0.343113795,0.346533329,0.614177706,0.399512667,0.202249598,0.715532947,-5.992446
0.623885983,0.653487929,0.26654433,0.345253272,0.347613452,0.519431956,0.339145121,0.208566692,0.816603939,-0.09002
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,17.104597
0.460720532,0.653143897,0.359317438,0.378156087,0.346229112,0.587148604,0.311080798,0.203865081,0.778561027,-6.888558
0.52650223,0.655169201,0.504393754,0.382537354,0.343862136,0.604029237,0.297121008,0.220990309,0.724480167,-1.902426
0.573132974,0.653047067,0.407017664,0.362864927,0.347379267,0.667513173,0.28991211,0.204706246,0.728134247,1.630047
0.565527091,0.653487929,0.420996399,0.484367782,0.347613452,0.572901266,0.345999123,0.202249598,0.718274127,10.402672
0.558913241,0.653487929,0.535887509,0.316796003,0.347613452,0.610704543,0.322443329,0.202371038,0.697867555,14.86142
0.53837599,0.652021107,0.360764878,0.369124638,0.346834278,0.569739291,0.307071897,0.202249598,0.750325948,-2.041268
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,4.239507
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,5.438173
0.586297659,0.653380846,0.426676383,0.377822902,0.345239841,0.577033595,0.348675691,0.202733129,0.694258292,-0.563906
0.521542057,0.652453738,0.306463723,0.410657502,0.346972111,0.468314884,0.374935812,0.202531472,0.759050752,8.490554
0.423529871,0.653487929,0.324759046,0.381776539,0.347603588,0.556144422,0.383068614,0.202249598,0.737370276,7.974468
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,-5.782281
0.42048309,0.647087063,0.307827128,0.376638384,0.343940709,0.533414953,0.493646615,0.211151464,0.817486129,8.237752
0.458841202,0.647010841,0.475926944,0.380933077,0.345038456,0.43652106,0.343949071,0.202249598,0.717820166,2.180668
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,7.653981
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,3.151768
0.623087246,0.653487929,0.4628177,0.315722986,0.347613452,0.577364857,0.33178555,0.2713586,0.821543543,3.222779
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,11.567106
0.465879113,0.643049182,0.486635231,0.29104358,0.342049795,0.538400507,0.324665871,0.203697962,0.740730565,8.594504
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,5.49619
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,2.384881
0.553408086,0.653487929,0.418672611,0.447691042,0.347613452,0.574370168,0.355529693,0.202249598,0.733939442,1.736549
0.456813703,0.646841907,0.465983536,0.349529602,0.344026211,0.552624421,0.346213246,0.202249598,0.718533057,5.301347
0.47060256,0.636953217,0.449247127,0.3534898,0.338643249,0.573978682,0.386244815,0.203664538,0.768113332,-0.649589
